id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence
e1499,规划范围,运河公园,东山楼梯扶手太旧了，打12345有用吗,"楼梯扶手,有用吗,12345,太旧,东山",19,relevant,城市,愤怒,5,medium,0.94,True,0,3,社区|城市生活|民生|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/114fcb56b79a6a9311669f2f,2026-06-13T12:00:00.000000,2026-04-11T14:49:36,111.3367,30.7417,532239.25,3.402381e+06,发展大道(南→北),交通廊道,0.16,Very Negative,0.19
e1500,规划范围,运河公园,运河公园的消防通道如果能改善就好了,"消防通道,运河,公园,改善,如果",17,relevant,设施,好奇,3,low,0.95,True,14,1,公共设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026702005,2026-06-13T12:00:00.000000,2026-04-17T01:25:49,111.3074,30.7157,529446.0,3.3994998e+06,发展大道(南→北),交通廊道,0.49,Neutral,0.17
e1501,规划范围,三峡大学,体育场路附近监控需要增加，出行很不方便,"体育场,出行,监控,方便,附近",19,relevant,社区,中性,1,medium,0.83,True,5763,142,宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/9410b80c5ee22697655feb73,2026-06-13T12:00:00.000000,2026-04-13T10:28:55,111.3128,30.7223,529961.94,3.4002312e+06,发展大道(南→北),交通廊道,0.05,Very Negative,0.19
e1502,规划范围,三峡大学,东山公园山顶健身器材没人管，打12345有用吗,"健身器材,有用吗,12345,没人管,东山",23,relevant,社区,喜爱,2,low,0.86,True,3,2,宜昌|社区|民生,xiaohongshu,https://www.xiaohongshu.com/explore/f3c022c20d23f865d51a84ef,2026-06-13T12:00:00.000000,2026-05-08T21:35:01,111.3194,30.7314,530587.5,3.4012412e+06,发展大道(南→北),交通廊道,0.93,Very Positive,0.23
e1503,规划范围,白龙岗小区,点军区无障碍通道存在安全隐患，反映了好几次了,"点军区,无障碍,安全隐患,通道,几次",22,relevant,城市,中性,2,medium,0.71,True,10,3,城市生活|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/bcc5062fbf0b7bcce8c4b363,2026-06-13T12:00:00.000000,2026-03-19T14:04:43,111.3078,30.7158,529485.8,3.3995032e+06,发展大道(南→北),交通廊道,0.17,Very Negative,0.22
e1504,规划范围,珍珠路,CBD中央大街供电终于调整了，等了很久,"中央大街,CBD,供电,终于,调整",19,relevant,民生,中性,2,low,0.77,True,331,10,宜昌服务|民生|生活便利,weibo,https://weibo.com/6096150433/9d2f6466,2026-06-13T12:00:00.000000,2026-05-19T17:44:22,111.3194,30.7306,530585.25,3.4011482e+06,发展大道(南→北),交通廊道,0.34,Negative,0.19
e1505,规划范围,城东大道,CBD的城市书房24小时开放，周末带娃去了,"CBD,24,带娃,书房,周末",21,relevant,城市,失望,5,high,0.96,True,513,12,宜昌|打卡|文化|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/274c9dbab8c1b9a8ed52662c,2026-06-13T12:00:00.000000,2026-05-30T06:36:11,111.312,30.7199,529881.5,3.3999615e+06,发展大道(南→北),交通廊道,0.99,Very Positive,0.21
e1506,规划范围,水悦城,均瑶广场那边水质越来越差了,"均瑶,水质,广场,那边,越来越",13,relevant,环境,怀念,4,low,0.97,True,31,5,市容环境|河道管理,su12345,https://su12345.yichang.gov.cn/complaint/S2026964137,2026-06-13T12:00:00.000000,2026-04-27T05:49:13,111.3049,30.7106,529204.25,3.398932e+06,西陵一路(南→北),交通廊道,0.17,Very Negative,0.13
e1507,规划范围,国贸大厦,三峡大学图书馆河道漂浮垃圾，大家有没有同感,"同感,三峡,漂浮,垃圾,图书馆",21,relevant,城市,中性,1,high,0.74,True,19,4,身边事|宜昌环境|城市生活,weibo,https://weibo.com/4144432067/ac20d000,2026-06-13T12:00:00.000000,2026-06-04T16:43:54,111.3064,30.7106,529348.3,3.3989242e+06,西陵一路(南→北),交通廊道,0.97,Very Positive,0.21
e1508,规划范围,东山公园,今天看到三峡大学图书馆要建新的地铁站的通告,"地铁站,建新,通告,三峡,图书馆",21,relevant,城建,中性,2,medium,0.75,True,44,2,城建,dianping,https://www.dianping.com/review/83163629,2026-06-13T12:00:00.000000,2026-05-31T10:53:03,111.309,30.7111,529596.4,3.398981e+06,西陵一路(南→北),交通廊道,0.99,Very Positive,0.21
e1509,规划范围,国贸大厦,住在三峡大学图书馆，斑马线不够用真是受够了,"斑马线,受够了,三峡,图书馆,不够",21,relevant,民生,喜爱,3,medium,0.83,True,5,5,宜昌身边事|民生关注,weibo,https://weibo.com/2648152723/1493bf63,2026-06-13T12:00:00.000000,2026-04-24T02:18:00,111.302,30.7077,528934.75,3.3986052e+06,西陵一路(南→北),交通廊道,0.98,Very Positive,0.21
e1510,规划范围,三峡大学,猇亭区文创园搞得很不错，很有特色,"区文,创园,特色,不错",16,relevant,城市,中性,1,high,0.75,True,9,0,城市记忆|宜昌|打卡|文化,xiaohongshu,https://www.xiaohongshu.com/explore/70ab377b9964b7278b336f0c,2026-06-13T12:00:00.000000,2026-03-20T08:08:10,111.2923,30.7017,528006.9,3.397934e+06,西陵一路(南→北),交通廊道,0.96,Very Positive,0.16
e1511,规划范围,东山公园,吐槽一下城东大道的保洁服务,"吐槽,保洁,城东,大道,服务",13,relevant,民生,中性,5,low,0.82,True,151,13,生活便利|民生,weibo,https://weibo.com/5012824468/eeaf70fe,2026-06-13T12:00:00.000000,2026-04-13T23:15:32,111.2966,30.7062,528414.2,3.3984408e+06,西陵一路(南→北),交通廊道,0.52,Neutral,0.13
e1512,规划范围,猇亭区,对比前几年，东山水质越来越差了越来越严重了,"越来越,东山,水质,对比,几年",21,relevant,环境,愤怒,2,medium,0.95,True,1,4,环境,dianping,https://www.dianping.com/review/74159143,2026-06-13T12:00:00.000000,2026-03-30T11:45:18,111.2925,30.7006,528021.9,3.3978202e+06,西陵一路(南→北),交通廊道,0.02,Very Negative,0.21
e1513,规划范围,夷陵大道,CBD中央大街绿化带被破坏了，希望有关部门管管,"中央大街,CBD,绿化带,管管,破坏",23,relevant,城市,满足,2,medium,0.98,True,276,24,身边事|宜昌环境|城市生活,weibo,https://weibo.com/6449676792/254a609a,2026-06-13T12:00:00.000000,2026-03-15T06:11:41,111.2969,30.705,528443.9,3.3983092e+06,西陵一路(南→北),交通廊道,0.06,Very Negative,0.23
e1514,规划范围,夷陵广场,国贸负一楼的环境问题：河水发臭了,"发臭,国贸,一楼,河水,环境",16,relevant,城市,满足,4,high,0.95,True,9,4,城市|生活|环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/4280033579c066e0bff0c701,2026-06-13T12:00:00.000000,2026-06-07T21:25:42,111.2997,30.7059,528709.2,3.3984065e+06,西陵一路(南→北),交通廊道,0.01,Very Negative,0.16
e1515,规划范围,胜利四路,白龙岗小区的老建筑翻新后挺有味道，周末带娃去了,"带娃,龙岗,翻新,周末,小区",23,relevant,城市,好奇,5,high,0.85,True,23,2,城市记忆,weibo,https://weibo.com/6049266865/36976dc3,2026-06-13T12:00:00.000000,2026-04-08T08:44:42,111.3002,30.7046,528759.0,3.3982672e+06,西陵一路(南→北),交通廊道,0.71,Positive,0.23
e1516,规划范围,磨基山公园,早起葛洲坝公园散步，但垃圾清运不及时体验很差,"垃圾清运,很差,葛洲坝,散步,早起",22,relevant,城市,中性,1,medium,0.76,True,12,5,宜昌|城市,xiaohongshu,https://www.xiaohongshu.com/explore/b9a2269e2fabe98fab05bcb0,2026-06-13T12:00:00.000000,2026-05-03T12:43:36,111.3074,30.7092,529442.0,3.3987775e+06,西陵一路(南→北),交通廊道,0.9,Very Positive,0.22
e1517,规划范围,珍珠路,冬天的三峡大学，社区文化中心活动丰富氛围很好,"三峡,氛围,社区,冬天,大学",22,relevant,城市,满足,3,medium,0.74,True,12,0,城市记忆|文化|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/879a08f7adf0ae6362b502b4,2026-06-13T12:00:00.000000,2026-03-16T08:50:39,111.2988,30.706,528626.3,3.3984212e+06,西陵一路(南→北),交通廊道,0.99,Very Positive,0.22
e1518,规划范围,水悦城,夷陵广场电梯太旧了，反映了好几次了,"太旧,夷陵,电梯,广场,几次",17,relevant,城市,愤怒,4,high,0.79,True,11,5,宜昌身边事|城市设施,weibo,https://weibo.com/9802047557/0804441c,2026-06-13T12:00:00.000000,2026-05-21T22:57:49,111.3019,30.7083,528917.75,3.398675e+06,西陵一路(南→北),交通廊道,0.26,Negative,0.17
e1519,规划范围,点军区,CBD新开了银行，方便多了,"CBD,新开,方便,银行",13,relevant,社区,满足,3,high,0.85,True,124,6,社区|生活服务|便民|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/63665e1c7bfec48aada4dea3,2026-06-13T12:00:00.000000,2026-06-08T02:19:21,111.3086,30.7106,529565.9,3.3989322e+06,西陵一路(南→北),交通廊道,0.7,Positive,0.13
e1520,规划范围,黄柏河,东山的下水道终于存在安全隐患了,"下水道,安全隐患,东山,终于,存在",15,relevant,城市,满足,5,medium,0.8,True,5,1,城市设施|宜昌身边事,weibo,https://weibo.com/3012288811/a51ee0d2,2026-06-13T12:00:00.000000,2026-04-15T01:20:04,111.2965,30.7049,528404.44,3.398294e+06,西陵一路(南→北),交通廊道,0.07,Very Negative,0.15
e1521,规划范围,葛洲坝,夷陵区传统手艺人在做展示，很有特色,"夷陵区,手艺人,展示,特色,传统",17,relevant,城市,好奇,2,medium,0.85,True,15,3,城市记忆|打卡|文化,xiaohongshu,https://www.xiaohongshu.com/explore/d2d78ec58500e802a5bbaf96,2026-06-13T12:00:00.000000,2026-03-28T03:50:11,111.2879,30.7028,527583.75,3.3980642e+06,西陵一路(南→北),交通廊道,1.0,Very Positive,0.17
e1522,规划范围,沿江大道,滨江公园大门口那边附近工厂排废气,"滨江,废气,大门口,公园,那边",16,relevant,城市,期待,2,low,0.86,True,4,2,宜昌|城市,xiaohongshu,https://www.xiaohongshu.com/explore/77fdb6ccb400f708c847fbcc,2026-06-13T12:00:00.000000,2026-05-29T14:44:19,111.2975,30.7054,528501.4,3.398349e+06,西陵一路(南→北),交通廊道,0.84,Very Positive,0.16
e1523,规划范围,猇亭区,早起珍珠路散步，但空气有异味体验很差,"异味,很差,散步,早起,珍珠",18,relevant,环境,愤怒,2,low,0.79,True,6,1,环境|周边,dianping,https://www.dianping.com/review/21571473,2026-06-13T12:00:00.000000,2026-06-04T07:18:36,111.3026,30.7094,528990.6,3.3987978e+06,西陵一路(南→北),交通廊道,0.67,Positive,0.18
e1524,规划范围,万达广场,每次路过锦绣社区都闻到路边烧烤油烟扰民,"油烟,扰民,烧烤,锦绣,闻到",19,relevant,城市,怀念,5,low,0.89,True,92,7,城市生活|身边事,weibo,https://weibo.com/8233943671/e4b24df6,2026-06-13T12:00:00.000000,2026-03-25T01:52:55,111.2933,30.7035,528101.6,3.3981422e+06,西陵一路(南→北),交通廊道,0.1,Very Negative,0.19
e1525,规划范围,云集路,夷陵广场的民俗文化周今年规模很大,"民俗文化,夷陵,广场,很大,规模",16,relevant,城市,愤怒,3,high,0.92,True,15,3,打卡|城市记忆|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/e79ba2fa8992372bba960a11,2026-06-13T12:00:00.000000,2026-04-10T18:25:36,111.3038,30.7088,529098.8,3.3987278e+06,西陵一路(南→北),交通廊道,0.99,Very Positive,0.16
e1526,规划范围,CBD,万达金街的保安比以前好多了,"金街,万达,保安,好多,以前",13,relevant,民生,愤怒,1,medium,0.98,True,14,0,宜昌服务|生活便利|民生,weibo,https://weibo.com/6335516637/837f8529,2026-06-13T12:00:00.000000,2026-04-12T11:22:30,111.3046,30.7091,529179.94,3.3987625e+06,西陵一路(南→北),交通廊道,0.48,Neutral,0.13
e1527,规划范围,磨基山公园,绿萝路菜市场社区医院投诉了好几次没用，体验很不好,"绿萝路,菜市场,没用,投诉,社区",24,relevant,社区,愤怒,5,low,0.9,True,290,16,宜昌|生活服务|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/5379d20fe7dc206c58d4aa20,2026-06-13T12:00:00.000000,2026-05-29T01:06:12,111.2904,30.701,527824.6,3.3978592e+06,西陵一路(南→北),交通廊道,0.1,Very Negative,0.24
e1528,规划范围,点军区,儿童公园楼道灯终于要升级了，期待,"儿童公园,楼道,升级,期待,终于",16,relevant,民生,期待,4,medium,0.77,True,18,1,民生关注,weibo,https://weibo.com/6130728709/85205c85,2026-06-13T12:00:00.000000,2026-05-31T08:54:27,111.2964,30.7037,528399.3,3.3981672e+06,西陵一路(南→北),交通廊道,0.83,Very Positive,0.16
e1529,规划范围,西陵一路,黄柏河新装的无障碍通道挺好的，给社区点赞,"点赞,新装,无障碍,黄柏,社区",20,relevant,城市,中性,5,low,0.96,True,6,1,城市设施|民生关注|宜昌身边事,weibo,https://weibo.com/4641306430/6b54aa13,2026-06-13T12:00:00.000000,2026-04-06T11:00:02,111.2935,30.7021,528116.6,3.3979848e+06,西陵一路(南→北),交通廊道,1.0,Very Positive,0.2
e1530,规划范围,CBD,住在均瑶广场门口附近，下水道反味，快受不了了,"反味,下水道,受不了,广场,门口",22,relevant,城市,满足,2,low,0.98,True,7,3,城市|环境,xiaohongshu,https://www.xiaohongshu.com/explore/b59bff53d51cf6ad09ff48f9,2026-06-13T12:00:00.000000,2026-06-09T00:42:33,111.2996,30.7056,528699.3,3.3983692e+06,西陵一路(南→北),交通廊道,0.61,Positive,0.22
e1531,规划范围,夷陵区,东山公园山顶新装的护栏挺好的，给社区点赞,"点赞,新装,护栏,东山,山顶",20,relevant,城市,怀念,3,medium,0.96,True,7,5,社区|民生|宜昌|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/0a3ea01b335201f0bd77e98c,2026-06-13T12:00:00.000000,2026-03-17T21:39:40,111.2956,30.7048,528315.06,3.398284e+06,珍珠路(南→北),交通廊道,0.99,Very Positive,0.2
e1532,规划范围,点军区,白龙岗小区南门那边广场舞音响太吵了,"太吵,龙岗,音响,南门,小区",17,relevant,城市,喜爱,2,low,0.95,True,3,5,城市|宜昌|环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/9988a5bf72224ddb34ff470c,2026-06-13T12:00:00.000000,2026-05-04T15:13:07,111.3003,30.7074,528764.0,3.3985678e+06,珍珠路(南→北),交通廊道,0.33,Negative,0.17
e1533,规划范围,城东大道,关于均瑶广场要通天然气了，有知情人士吗,"均瑶,要通,知情,广场,天然气",19,relevant,民生,好奇,2,high,0.86,True,2,3,民生实事|宜昌新闻,weibo,https://weibo.com/5672622619/5afb0e3c,2026-06-13T12:00:00.000000,2026-05-26T06:38:31,111.299,30.7067,528643.44,3.3984988e+06,珍珠路(南→北),交通廊道,0.72,Positive,0.19
e1534,规划范围,夷陵区,吐槽CBD中央大街的减速带，太旧了,"中央大街,减速带,吐槽,CBD,太旧",17,relevant,城市,期待,1,low,0.91,True,176,10,城市设施|民生关注,weibo,https://weibo.com/6023228784/9cd78310,2026-06-13T12:00:00.000000,2026-05-09T11:20:20,111.2985,30.7073,528590.94,3.39856e+06,珍珠路(南→北),交通廊道,0.11,Very Negative,0.17
e1535,规划范围,磨基山公园,绿萝路小区的水质越来越差了，谁能来管管,"绿萝路,管管,水质,小区,越来越",19,relevant,城市,失望,4,medium,0.96,True,65,2,生活|宜昌|环境|城市,xiaohongshu,https://www.xiaohongshu.com/explore/b0e22e3959c63e17f524c756,2026-06-13T12:00:00.000000,2026-04-23T04:35:28,111.301,30.7082,528837.9,3.3986595e+06,珍珠路(南→北),交通廊道,0.0,Very Negative,0.19
e1536,规划范围,均瑶广场,白龙岗小区环境整治后好多了，但河水发臭了还是存在,"龙岗,发臭,整治,小区,河水",24,relevant,城市,怀念,4,high,0.88,True,10,3,生活|环境|城市|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/01ca3cf2549eeb8920a42619,2026-06-13T12:00:00.000000,2026-04-25T05:13:34,111.3003,30.708,528763.3,3.3986435e+06,珍珠路(南→北),交通廊道,0.03,Very Negative,0.24
e1537,规划范围,西陵区,胜利四路最近下水道反味，居民意见很大,"反味,下水道,四路,胜利,意见",18,relevant,环境,期待,2,high,0.73,True,4,4,周边环境,meituan,https://www.meituan.com/meishi/139370071/,2026-06-13T12:00:00.000000,2026-04-08T10:47:48,111.3024,30.7118,528962.9,3.3990645e+06,珍珠路(南→北),交通廊道,0.32,Negative,0.18
e1538,规划范围,黄柏河,冬天的沿江大道，滨江的文化墙更新了氛围很好,"滨江,沿江,氛围,大道,冬天",21,relevant,城市,愤怒,4,medium,0.93,True,7,0,宜昌文化|城市记忆,weibo,https://weibo.com/8562024650/6e1d8717,2026-06-13T12:00:00.000000,2026-03-24T11:02:27,111.2963,30.7031,528385.75,3.398091e+06,珍珠路(南→北),交通廊道,0.55,Neutral,0.21
e1539,规划范围,均瑶广场,夷陵区那边要建新的地铁站,"夷陵区,地铁站,建新,那边",12,relevant,城建,满足,4,high,0.95,True,12,1,城建|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/6856207c18ad3357dbd4be5c,2026-06-13T12:00:00.000000,2026-05-27T03:23:15,111.3067,30.7141,529375.5,3.399312e+06,珍珠路(南→北),交通廊道,0.79,Positive,0.12
e1540,规划范围,锦绣社区,夷陵大道附近工厂排废气，希望有关部门管管,"管管,夷陵,废气,大道,工厂",20,relevant,环境,怀念,1,high,0.85,True,63,3,环境污染,su12345,https://su12345.yichang.gov.cn/complaint/S2026977292,2026-06-13T12:00:00.000000,2026-03-22T22:17:33,111.3042,30.712,529136.44,3.39908e+06,珍珠路(南→北),交通廊道,0.15,Very Negative,0.2
e1541,规划范围,珍珠路,体育场路加油站菜市场要搬迁，对周边房价有影响吗,"菜市场,加油站,体育场,搬迁,周边",23,relevant,城建,失望,3,low,0.83,True,11,3,城建|新鲜事|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/f30327abdf8698099c010705,2026-06-13T12:00:00.000000,2026-05-19T16:04:43,111.298,30.7086,528542.9,3.398707e+06,珍珠路(南→北),交通廊道,0.43,Neutral,0.23
e1542,规划范围,发展大道,城东大道水质越来越差了，大家有没有同感,"同感,城东,水质,大道,有没有",19,relevant,城市,怀念,2,high,0.77,True,6,1,城市,xiaohongshu,https://www.xiaohongshu.com/explore/a9794d3be5c0c69edd4e36c5,2026-06-13T12:00:00.000000,2026-06-08T18:14:59,111.3001,30.7096,528745.56,3.398821e+06,珍珠路(南→北),交通廊道,0.01,Very Negative,0.19
e1543,规划范围,锦绣社区,体育场路的老建筑翻新后挺有味道，拍照超出片,"翻新,拍照,体育场,味道,超出",21,relevant,城市,满足,3,high,0.97,True,10,0,城市记忆|打卡宜昌,weibo,https://weibo.com/5487712385/967914c0,2026-06-13T12:00:00.000000,2026-03-31T03:13:38,111.2986,30.7083,528607.4,3.3986688e+06,珍珠路(南→北),交通廊道,0.75,Positive,0.21
e1544,规划范围,西陵区,葛洲坝诗歌朗诵今年在儿童公园办得不错,"诗歌朗诵,儿童公园,办得,葛洲坝,不错",18,relevant,城市,怀念,2,low,0.79,True,4,1,城市记忆|打卡宜昌|宜昌文化,weibo,https://weibo.com/8383133867/1a062509,2026-06-13T12:00:00.000000,2026-05-28T18:44:42,111.2915,30.7037,527926.25,3.398156e+06,珍珠路(南→北),交通廊道,1.0,Very Positive,0.18
e1545,规划范围,夷陵广场,锦绣社区门口的空气有异味问题，已经持续大半年了,"异味,大半年,锦绣,社区,空气",23,relevant,城市,满足,4,medium,0.71,True,14,3,宜昌环境|城市生活,weibo,https://weibo.com/4924518838/648c50f8,2026-06-13T12:00:00.000000,2026-05-19T06:49:03,111.3067,30.7125,529375.75,3.399136e+06,珍珠路(南→北),交通廊道,0.41,Neutral,0.23
e1546,规划范围,白龙岗小区,珍珠路快递比以前差远了，体验很不好,"差远了,快递,珍珠,体验,不好",17,relevant,民生,怀念,5,low,0.87,True,13,3,民生|宜昌服务,weibo,https://weibo.com/9002419562/f421de35,2026-06-13T12:00:00.000000,2026-04-16T23:23:18,111.298,30.7077,528551.5,3.3986062e+06,珍珠路(南→北),交通廊道,0.03,Very Negative,0.17
e1547,规划范围,磨基山公园,早起体育场路散步，但广场舞音响太吵了体验很差,"太吵,很差,体育场,散步,早起",22,relevant,城市,期待,4,high,0.95,True,24,4,城市|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/cad86fbc22065820aaee52e9,2026-06-13T12:00:00.000000,2026-05-16T07:24:20,111.3046,30.7126,529178.94,3.3991542e+06,珍珠路(南→北),交通廊道,0.89,Very Positive,0.22
e1548,规划范围,夷陵广场,水悦城电梯太旧了，打12345有用吗,"有用吗,水悦城,12345,太旧,电梯",18,relevant,城市,愤怒,5,medium,0.83,True,3,1,民生|宜昌|城市生活|社区,xiaohongshu,https://www.xiaohongshu.com/explore/b6e3b9c938028c57503d5a5a,2026-06-13T12:00:00.000000,2026-06-01T11:52:10,111.2924,30.7038,528006.7,3.3981738e+06,珍珠路(南→北),交通廊道,0.32,Negative,0.18
e1549,规划范围,东山公园,点军区街头艺术越来越多了，很有特色,"点军区,街头,特色,艺术,越来越",17,relevant,城市,期待,1,high,0.86,True,84,7,城市记忆,weibo,https://weibo.com/2977956913/59e64299,2026-06-13T12:00:00.000000,2026-04-20T15:42:30,111.3003,30.7098,528768.0,3.3988382e+06,珍珠路(南→北),交通廊道,0.96,Very Positive,0.17
e1550,规划范围,均瑶广场,吐槽夷陵区的护栏，需要增加,"夷陵区,吐槽,护栏,增加,需要",13,relevant,民生,中性,2,medium,0.78,True,28,1,宜昌身边事|民生关注,weibo,https://weibo.com/4858969945/2ffc8be5,2026-06-13T12:00:00.000000,2026-06-09T10:19:40,111.3022,30.7084,528951.75,3.3986892e+06,珍珠路(南→北),交通廊道,0.4,Negative,0.13
e1551,规划范围,夷陵大道,三峡大学图书馆环境整治后好多了，但灰尘特别大，窗户都不敢开还是存在,"三峡,灰尘,窗户,整治,图书馆",33,relevant,环境,好奇,5,low,0.76,True,1,4,环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/fbad0f4eb71af059b8e0e194,2026-06-13T12:00:00.000000,2026-03-30T11:41:03,111.3489,30.6941,533426.56,3.3971152e+06,中南路(南→北),交通廊道,0.69,Positive,0.33
e1552,规划范围,夷陵区,宜昌城市书房24小时开放，港窑路是个好去处,"24,港窑路,好去处,宜昌,书房",21,relevant,城市,失望,4,medium,0.91,True,7,5,城市记忆,weibo,https://weibo.com/5047595943/72e9c071,2026-06-13T12:00:00.000000,2026-03-14T01:57:55,111.3456,30.6795,533119.1,3.3954955e+06,中南路(南→北),交通廊道,0.98,Very Positive,0.21
e1553,规划范围,点军区,东山公园新开了燃气，方便多了,"新开,东山,燃气,公园,方便",14,relevant,社区,满足,4,low,0.72,True,1,2,便民|生活服务|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/85faf409b67af398c3b43f19,2026-06-13T12:00:00.000000,2026-04-05T11:10:00,111.3481,30.6964,533345.94,3.3973632e+06,中南路(南→北),交通廊道,0.25,Negative,0.14
e1554,规划范围,西陵一路,分享一下绿萝路开发商跑路了的最新消息,"绿萝路,最新消息,分享,开发商,一下",18,relevant,城建,满足,5,low,0.74,True,4,5,新鲜事|宜昌|城建|规划,xiaohongshu,https://www.xiaohongshu.com/explore/495829a7ea1cde6a3e333124,2026-06-13T12:00:00.000000,2026-05-26T15:44:34,111.3467,30.6707,533224.1,3.3945205e+06,中南路(南→北),交通廊道,0.55,Neutral,0.18
e1555,规划范围,体育场路,每天路过万达广场，监控好几天没人修太危险了,"没人修,万达,路过,监控,广场",21,relevant,设施,怀念,1,high,0.84,True,25,1,公共设施|基础设施,dianping,https://www.dianping.com/review/14857424,2026-06-13T12:00:00.000000,2026-04-12T04:34:58,111.3484,30.6862,533377.4,3.396239e+06,中南路(南→北),交通廊道,0.02,Very Negative,0.21
e1556,规划范围,黄柏河,国贸大厦的老建筑翻新后挺有味道，老宜昌人的记忆,"翻新,国贸,宜昌,大厦,记忆",23,relevant,城市,怀念,2,medium,0.86,True,5,1,宜昌|文化|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/dbf5f79b14d7e4a38c2d3f99,2026-06-13T12:00:00.000000,2026-05-18T20:49:44,111.3453,30.67,533094.1,3.3944382e+06,中南路(南→北),交通廊道,0.95,Very Positive,0.23
e1557,规划范围,发展大道,每天路过珍珠路小学，楼梯扶手早该换了太危险了,"楼梯扶手,早该,珍珠,路过,小学",22,relevant,城市,好奇,3,medium,0.72,True,39,3,城市设施|民生关注|宜昌身边事,weibo,https://weibo.com/7882389078/801c204c,2026-06-13T12:00:00.000000,2026-04-24T11:43:08,111.3492,30.6975,533457.3,3.397485e+06,中南路(南→北),交通廊道,0.41,Neutral,0.22
e1558,规划范围,葛洲坝,香山福久源的保安配套设施跟不上，大家有没有同感,"福久源,同感,香山,跟不上,保安",23,relevant,社区,怀念,4,high,0.73,True,97,9,生活服务|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/4434e7931c5a3be02814a4ce,2026-06-13T12:00:00.000000,2026-04-25T23:43:57,111.3488,30.6933,533418.06,3.397018e+06,中南路(南→北),交通廊道,0.05,Very Negative,0.23
e1559,规划范围,夷陵大道,东山公园山顶道路要拓宽，反对,"东山,拓宽,山顶,公园,道路",14,relevant,城建,怀念,4,low,0.86,True,25,5,新鲜事|城建|规划|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/e17348e32a346c19286d4a32,2026-06-13T12:00:00.000000,2026-04-29T08:50:42,111.3469,30.6898,533236.3,3.3966358e+06,中南路(南→北),交通廊道,1.0,Very Positive,0.14
e1560,规划范围,西陵一路,今天看到西陵区公园要升级改造的通告,"西陵区,通告,公园,升级,改造",17,relevant,城建,期待,1,medium,0.98,True,33,1,城建,xiaohongshu,https://www.xiaohongshu.com/explore/7eb19fb9b99dcce7d70068be,2026-06-13T12:00:00.000000,2026-06-08T04:21:52,111.3475,30.6783,533299.44,3.3953648e+06,中南路(南→北),交通廊道,0.82,Very Positive,0.17
e1561,规划范围,东山公园,宜昌滨江的文化墙更新了，东山大道是个好去处,"好去处,滨江,东山,宜昌,大道",21,relevant,城市,愤怒,4,medium,0.72,True,12,2,城市记忆|文化,xiaohongshu,https://www.xiaohongshu.com/explore/a909c10f18a20be137566631,2026-06-13T12:00:00.000000,2026-05-30T16:40:31,111.3439,30.6718,532960.75,3.3946352e+06,中南路(南→北),交通廊道,0.1,Very Negative,0.21
e1562,规划范围,国贸大厦,葛洲坝公园晚上光污染严重，希望有关部门管管,"光污染,管管,葛洲坝,公园,晚上",21,relevant,环境,期待,1,low,0.95,True,29,1,身边事|宜昌环境,weibo,https://weibo.com/2426952230/0ea42690,2026-06-13T12:00:00.000000,2026-05-02T22:20:16,111.3464,30.6754,533189.75,3.3950408e+06,中南路(南→北),交通廊道,0.11,Very Negative,0.21
e1563,规划范围,锦绣社区,分享一下发展大道高速口旁边要盖商业综合体的最新消息,"要盖,最新消息,综合体,分享,大道",25,relevant,本地新闻,满足,4,medium,0.85,True,46,3,本地新闻,meituan,https://www.meituan.com/meishi/570142516/,2026-06-13T12:00:00.000000,2026-06-07T01:33:03,111.346,30.6998,533152.4,3.397743e+06,中南路(南→北),交通廊道,0.96,Very Positive,0.25
