id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T3_00679,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.81,Very Positive,pos,0.675,0.859,0.706,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.566,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.716,0,111.276772,30.697646
ermawu_T3_00680,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.593,Neutral,neu,0.378,0.848,0.848,急,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.881,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.772,0,111.284069,30.691492
ermawu_T3_00681,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.171,Very Negative,neg,0.68,0.942,0.709,愁,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.854,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.762,0,111.279241,30.695852
ermawu_T3_00682,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.804,Positive,pos,0.432,0.905,0.841,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.574,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.686,0,111.275078,30.696624
ermawu_T3_00683,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.392,Negative,neg,0.87,0.847,0.741,哀,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.4,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.757,0,111.282746,30.694059
ermawu_T3_00684,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.499,Neutral,neu,0.571,0.935,0.761,盼,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.571,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.817,1,111.27501,30.697307
ermawu_T3_00685,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.835,Positive,pos,0.72,0.741,0.726,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.892,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.74,1,111.288673,30.69339
ermawu_T3_00686,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.864,Positive,pos,0.5,0.817,0.805,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.898,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.722,0,111.27928,30.699671
ermawu_T3_00687,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.253,Very Negative,neg,0.586,0.799,0.874,愁,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.622,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.931,0,111.275933,30.700407
ermawu_T3_00688,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.822,Very Positive,pos,0.635,0.935,0.814,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.607,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.79,0,111.279749,30.694518
ermawu_T3_00689,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.931,Positive,pos,0.651,0.896,0.731,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.897,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.825,1,111.27376,30.700652
ermawu_T3_00690,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.789,Positive,pos,0.343,0.88,0.892,乐,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.573,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.915,0,111.272507,30.697552
ermawu_T3_00691,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.829,Positive,pos,0.781,0.884,0.77,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.84,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.885,0,111.278843,30.699023
ermawu_T3_00692,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.772,Very Positive,pos,0.657,0.899,0.716,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.746,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.829,0,111.277193,30.697134
ermawu_T3_00693,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.255,Negative,neg,0.942,0.757,0.83,怒,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.733,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.754,0,111.288574,30.693378
ermawu_T3_00694,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.403,Neutral,neu,0.753,0.933,0.706,急,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.578,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.912,1,111.287327,30.696315
ermawu_T3_00695,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.665,Very Positive,pos,0.621,0.885,0.899,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.615,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.792,1,111.275323,30.699029
ermawu_T3_00696,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.831,Very Positive,pos,0.765,0.847,0.814,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.576,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.72,0,111.284262,30.694174
ermawu_T3_00697,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.669,Very Positive,pos,0.487,0.786,0.838,喜,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.67,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.768,1,111.280831,30.695429
ermawu_T3_00698,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.05,Very Negative,neg,0.633,0.813,0.72,愁,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.468,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.782,0,111.278828,30.697665
ermawu_T3_00699,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.869,Very Positive,pos,0.337,0.875,0.711,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.838,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.83,0,111.284924,30.694735
ermawu_T3_00700,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.908,Very Positive,pos,0.481,0.894,0.823,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.803,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.728,1,111.287304,30.696984
ermawu_T3_00701,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.627,Positive,pos,0.597,0.848,0.775,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.474,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.735,0,111.279786,30.699139
ermawu_T3_00702,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.911,Very Positive,pos,0.428,0.814,0.915,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.71,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.771,0,111.283906,30.692047
ermawu_T3_00703,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.417,Neutral,neu,0.406,0.86,0.809,急,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.807,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.724,0,111.280744,30.696609
ermawu_T3_00704,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.359,Very Negative,neg,0.938,0.875,0.739,愁,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.764,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.739,0,111.277649,30.696286
ermawu_T3_00705,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.535,Neutral,neu,0.757,0.801,0.903,急,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.408,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.854,0,111.27542,30.699312
ermawu_T3_00706,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.106,Negative,neg,0.635,0.842,0.718,怒,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.862,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.749,0,111.275104,30.697253
ermawu_T3_00707,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.711,Positive,pos,0.668,0.731,0.823,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.715,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.801,0,111.276199,30.698307
ermawu_T3_00708,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.74,Very Positive,pos,0.524,0.823,0.748,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.506,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.784,0,111.277236,30.699199
ermawu_T3_00709,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.787,Positive,pos,0.66,0.848,0.859,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.675,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.702,0,111.276082,30.699798
ermawu_T3_00710,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.355,Negative,neg,0.511,0.81,0.905,愁,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.63,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.707,0,111.284651,30.696897
ermawu_T3_00711,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.952,Very Positive,pos,0.634,0.853,0.747,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.723,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.842,1,111.279309,30.699628
ermawu_T3_00712,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.079,Very Negative,neg,0.571,0.936,0.754,怒,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.674,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.701,0,111.285015,30.695128
ermawu_T3_00713,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.705,Positive,pos,0.563,0.828,0.731,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.429,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.878,0,111.288498,30.696122
ermawu_T3_00714,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.926,Very Positive,pos,0.455,0.76,0.805,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.796,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.813,1,111.280738,30.696426
ermawu_T3_00715,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.649,Positive,pos,0.325,0.88,0.737,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.473,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,pos,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.714,0,111.276554,30.701649
ermawu_T3_00716,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.94,Very Positive,pos,0.669,0.778,0.723,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.677,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.944,0,111.273309,30.699981
ermawu_T3_00717,ermawu,sim_ermawu_l3l4,开街后人气回来了，热闹得像过年,文旅活力,urban_operation,事件,0.867,Positive,pos,0.696,0.901,0.77,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.776,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.897,1,111.277728,30.699423
ermawu_T3_00718,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.753,Very Positive,pos,0.756,0.741,0.885,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.622,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.947,0,111.277596,30.700427
ermawu_T3_00719,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.902,Very Positive,pos,0.365,0.849,0.738,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.515,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.786,0,111.283288,30.694621
ermawu_T3_00720,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.935,Positive,pos,0.491,0.775,0.918,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.821,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.887,0,111.28431,30.695447
ermawu_T3_00721,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.713,Very Positive,pos,0.314,0.838,0.76,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.779,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.783,1,111.278092,30.697581
ermawu_T3_00722,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.251,Negative,neg,0.793,0.921,0.886,怒,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.404,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.727,0,111.2792,30.696539
ermawu_T3_00723,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.288,Negative,neg,0.682,0.875,0.846,哀,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.462,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.926,1,111.279031,30.695153
ermawu_T3_00724,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.666,Very Positive,pos,0.453,0.886,0.866,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.472,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.877,0,111.279551,30.69631
ermawu_T3_00725,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.084,Negative,neg,0.572,0.932,0.843,愁,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.493,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.832,0,111.28413,30.698507
ermawu_T3_00726,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.322,Negative,neg,0.63,0.78,0.906,哀,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.451,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.719,0,111.279632,30.695901
ermawu_T3_00727,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.662,Very Positive,pos,0.512,0.931,0.715,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.494,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.828,0,111.282341,30.694344
ermawu_T3_00728,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.707,Very Positive,pos,0.503,0.876,0.806,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.474,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.859,0,111.284362,30.696726
