id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T2_00687,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.945,Very Positive,pos,0.588,0.941,0.724,乐,历史街区,2025-07-13,2025-07 暑假·年轻人涌入打卡,0.87,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.856,0,111.285844,30.697492
ermawu_T2_00688,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.38,Very Negative,neg,0.57,0.734,0.701,怒,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.673,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.883,0,111.281853,30.70011
ermawu_T2_00689,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.046,Negative,neg,0.888,0.88,0.745,愁,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.82,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.73,0,111.275364,30.698844
ermawu_T2_00690,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.746,Positive,pos,0.679,0.898,0.832,喜,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.577,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.748,1,111.286845,30.694923
ermawu_T2_00691,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.073,Negative,neg,0.847,0.758,0.743,哀,历史街区,2025-07-01,2025-07 暑假·年轻人涌入打卡,0.492,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.796,0,111.275682,30.697669
ermawu_T2_00692,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.172,Very Negative,neg,0.617,0.751,0.776,哀,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.572,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.838,0,111.280368,30.696063
ermawu_T2_00693,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.421,Neutral,neu,0.542,0.751,0.839,急,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.767,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.767,0,111.274174,30.697119
ermawu_T2_00694,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.706,Very Positive,pos,0.486,0.897,0.724,乐,历史街区,2025-07-12,2025-07 暑假·年轻人涌入打卡,0.68,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.708,0,111.276175,30.701974
ermawu_T2_00695,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.169,Very Negative,neg,0.653,0.888,0.845,怒,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.684,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.787,0,111.287799,30.692335
ermawu_T2_00696,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.955,Very Positive,pos,0.543,0.919,0.868,喜,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.627,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.808,0,111.28161,30.697724
ermawu_T2_00697,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.713,Positive,pos,0.682,0.829,0.864,喜,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.691,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.807,0,111.279282,30.69613
ermawu_T2_00698,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.721,Positive,pos,0.788,0.721,0.866,乐,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.635,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.774,0,111.280478,30.69374
ermawu_T2_00699,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.591,Neutral,neu,0.461,0.84,0.853,盼,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.754,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.836,0,111.280216,30.695495
ermawu_T2_00700,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.835,Very Positive,pos,0.783,0.821,0.754,乐,历史街区,2025-07-12,2025-07 暑假·年轻人涌入打卡,0.492,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.745,0,111.279268,30.702354
ermawu_T2_00701,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.383,Negative,neg,0.74,0.839,0.868,怒,历史街区,2025-07-08,2025-07 暑假·年轻人涌入打卡,0.612,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.783,0,111.278262,30.699282
ermawu_T2_00702,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.441,Neutral,neu,0.615,0.747,0.797,急,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.595,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.699,1,111.281444,30.694381
ermawu_T2_00703,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.644,Very Positive,pos,0.4,0.814,0.754,乐,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.755,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.721,0,111.282139,30.697103
ermawu_T2_00704,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.724,Positive,pos,0.327,0.779,0.756,喜,历史街区,2025-07-07,2025-07 暑假·年轻人涌入打卡,0.853,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.755,1,111.276114,30.697519
ermawu_T2_00705,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.538,Neutral,neu,0.544,0.727,0.85,急,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.784,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.937,0,111.284105,30.69302
ermawu_T2_00706,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.545,Neutral,neu,0.794,0.875,0.817,急,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.663,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.917,1,111.28447,30.691711
ermawu_T2_00707,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.81,Positive,pos,0.75,0.774,0.761,乐,历史街区,2025-07-16,2025-07 暑假·年轻人涌入打卡,0.758,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.93,0,111.277315,30.696566
ermawu_T2_00708,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.907,Very Positive,pos,0.436,0.797,0.711,喜,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.455,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.722,1,111.276904,30.700023
ermawu_T2_00709,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.912,Positive,pos,0.799,0.901,0.799,乐,历史街区,2025-07-04,2025-07 暑假·年轻人涌入打卡,0.767,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.831,0,111.275443,30.697429
ermawu_T2_00710,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.255,Negative,neg,0.669,0.752,0.889,哀,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.679,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.865,0,111.275199,30.700996
ermawu_T2_00711,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.761,Very Positive,pos,0.668,0.786,0.901,乐,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.559,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.721,0,111.286411,30.692699
ermawu_T2_00712,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.595,Neutral,neu,0.538,0.805,0.721,盼,历史街区,2025-07-26,2025-07 暑假·年轻人涌入打卡,0.826,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.717,0,111.276463,30.694851
ermawu_T2_00713,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.741,Very Positive,pos,0.506,0.86,0.844,喜,历史街区,2025-07-28,2025-07 暑假·年轻人涌入打卡,0.605,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.813,0,111.278887,30.694708
ermawu_T2_00714,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.907,Positive,pos,0.694,0.745,0.883,乐,历史街区,2025-07-22,2025-07 暑假·年轻人涌入打卡,0.593,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.721,1,111.283199,30.6972
ermawu_T2_00715,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.757,Very Positive,pos,0.753,0.776,0.724,乐,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.42,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.792,1,111.283492,30.694176
ermawu_T2_00716,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.118,Very Negative,neg,0.776,0.733,0.842,哀,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.417,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.705,0,111.280174,30.695905
ermawu_T2_00717,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.359,Negative,neg,0.791,0.844,0.89,怒,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.772,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.703,0,111.27818,30.696638
ermawu_T2_00718,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.299,Very Negative,neg,0.596,0.785,0.845,怒,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.573,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.879,0,111.276763,30.698553
ermawu_T2_00719,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.744,Positive,pos,0.514,0.792,0.85,乐,历史街区,2025-07-01,2025-07 暑假·年轻人涌入打卡,0.425,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.949,0,111.284407,30.694378
ermawu_T2_00720,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.54,Neutral,neu,0.58,0.754,0.865,急,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.542,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.858,0,111.276486,30.697749
ermawu_T2_00721,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.909,Very Positive,pos,0.737,0.77,0.727,乐,历史街区,2025-07-29,2025-07 暑假·年轻人涌入打卡,0.745,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.704,1,111.281095,30.694568
ermawu_T2_00722,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.906,Positive,pos,0.705,0.742,0.749,乐,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.552,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.683,1,111.286008,30.692574
ermawu_T2_00723,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.404,Neutral,neu,0.439,0.783,0.903,急,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.804,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.863,1,111.276013,30.697795
ermawu_T2_00724,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.747,Very Positive,pos,0.347,0.834,0.911,喜,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.754,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.84,0,111.285437,30.696124
ermawu_T2_00725,ermawu,sim_ermawu_l3l4,停车太难，绕三圈找不到,停车难,urban_governance,设施,0.314,Very Negative,neg,0.51,0.83,0.764,怒,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.474,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.735,0,111.280404,30.691436
ermawu_T2_00726,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.947,Very Positive,pos,0.765,0.94,0.85,喜,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.578,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.693,1,111.283258,30.694462
ermawu_T2_00727,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.675,Very Positive,pos,0.399,0.811,0.91,喜,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.551,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.902,0,111.279525,30.701778
ermawu_T2_00728,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.343,Negative,neg,0.548,0.852,0.721,愁,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.497,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.743,0,111.284295,30.691068
ermawu_T2_00729,ermawu,sim_ermawu_l3l4,夜市噪音扰民，周边住户受不了,夜经济,urban_operation,事件,0.137,Negative,neg,0.677,0.784,0.843,愁,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.718,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.789,1,111.276458,30.697575
ermawu_T2_00730,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.945,Very Positive,pos,0.601,0.847,0.82,乐,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.861,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.703,0,111.284724,30.693689
ermawu_T2_00731,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.9,Very Positive,pos,0.696,0.767,0.869,乐,历史街区,2025-07-13,2025-07 暑假·年轻人涌入打卡,0.635,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.939,0,111.285009,30.69696
ermawu_T2_00732,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.685,Very Positive,pos,0.532,0.904,0.831,乐,历史街区,2025-07-29,2025-07 暑假·年轻人涌入打卡,0.707,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.771,0,111.285193,30.696451
ermawu_T2_00733,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.203,Very Negative,neg,0.611,0.769,0.864,哀,历史街区,2025-07-21,2025-07 暑假·年轻人涌入打卡,0.46,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.765,0,111.283744,30.698483
ermawu_T2_00734,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.767,Very Positive,pos,0.625,0.812,0.873,乐,历史街区,2025-07-08,2025-07 暑假·年轻人涌入打卡,0.632,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.732,0,111.279706,30.693868
ermawu_T2_00735,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.668,Positive,pos,0.651,0.74,0.775,喜,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.473,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.782,0,111.276161,30.699187
ermawu_T2_00736,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.888,Positive,pos,0.422,0.756,0.745,乐,历史街区,2025-07-22,2025-07 暑假·年轻人涌入打卡,0.77,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.689,0,111.276642,30.697553
